ros_timestamp_ns,system_timestamp_ns,openarm_right_joint1,openarm_right_joint3,openarm_right_joint4,openarm_left_joint6,openarm_left_joint5,openarm_left_joint2,openarm_left_joint7,openarm_left_joint4,openarm_right_joint5,openarm_left_joint1,openarm_right_joint2,openarm_left_joint3,openarm_right_joint7,openarm_right_joint6
1778210887936041697,1778210887942110649,0.061226825360494175,-0.07114518959334681,0.1413366903181501,-0.19855802243076326,0.19436179140916998,-0.010872053101396162,0.15621423666742906,0.2328908216983283,0.16460669871061206,0.20847638666361412,0.052071412222476354,-0.30956740672922933,0.029182879377431803,-0.08678568703746059
1778210887942531643,1778210887962675148,0.0623712520027464,-0.06809338521400754,0.1413366903181501,-0.19817654688334585,0.19436179140916998,-0.010872053101396162,0.15659571221484647,0.2325093461509109,0.16460669871061206,0.20962081330586635,0.052071412222476354,-0.3084229800869771,0.02994583047226662,-0.08678568703746059
1778210887973182229,1778210887982263036,0.06771190966659013,-0.060845349813076766,0.1413366903181501,-0.19817654688334585,0.19436179140916998,-0.011253528648813571,0.15621423666742906,0.227931639581902,0.16460669871061206,0.21496147096971008,0.05512321660181563,-0.30270084687571597,0.033379110399023304,-0.087167162584878
1778210887994957368,1778210888002327370,0.070382238498512,-0.055886167696650446,0.1413366903181501,-0.19779507133592844,0.19436179140916998,-0.011253528648813571,0.15621423666742906,0.2244983596551453,0.16460669871061206,0.21725032425421453,0.05779354543373749,-0.29850461585412447,0.03490501258869294,-0.08678568703746059
1778210888016030967,1778210888022151345,0.07419699397268609,-0.05092698558022413,0.1413366903181501,-0.19550621805142399,0.19436179140916998,-0.010872053101396162,0.15621423666742906,0.22220950637064085,0.16460669871061206,0.2203021286335538,0.05931944762340713,-0.29430838483253297,0.03643091477836258,-0.08678568703746059
1778210888032267299,1778210888042122382,0.07648584725719054,-0.04787518120088485,0.1413366903181501,-0.1947432669565874,0.19398031586175257,-0.010872053101396162,0.15583276112001165,0.22068360418097122,0.16422522316319466,0.22182803082322344,0.060845349813076766,-0.2908751049057763,0.03681239032577999,-0.08678568703746059
1778210888056345609,1778210888062096757,0.08030060273136463,-0.04444190127412817,0.1413366903181501,-0.19398031586175257,0.19436179140916998,-0.010872053101396162,0.15621423666742906,0.21763179980163194,0.16422522316319466,0.22297245746547567,0.06351567864499863,-0.28515297169451514,0.037193865873197396,-0.08678568703746059
1778210888076814104,1778210888082172688,0.08335240711070391,-0.04062714579995408,0.1413366903181501,-0.1913099870298307,0.19436179140916998,-0.010872053101396162,0.15583276112001165,0.21457999542229267,0.16384374761577725,0.2244983596551453,0.06504158083466827,-0.2798123140306714,0.03871976806286703,-0.08640421149004318
1778210888097396511,1778210888102183352,0.08640421149004318,-0.037193865873197396,0.1413366903181501,-0.18940260929274366,0.19436179140916998,-0.010872053101396162,0.15621423666742906,0.21343556878004044,0.16384374761577725,0.22487983520256272,0.06694895857175531,-0.2752346074616625,0.04062714579995408,-0.08640421149004318
1778210888118121251,1778210888122124039,0.08983749141679986,-0.033379110399023304,0.1413366903181501,-0.1867322804608218,0.19398031586175257,-0.010872053101396162,0.15697718776226388,0.2119096665903708,0.16384374761577725,0.22564278629739754,0.06847486076142495,-0.2702754253452362,0.04329747463187594,-0.08640421149004318
1778210888139152696,1778210888142131226,0.09327077134355655,-0.029182879377431803,0.1413366903181501,-0.18406195162889993,0.19398031586175257,-0.011253528648813571,0.1573586633096813,0.21000228885328376,0.16384374761577725,0.22640573739223235,0.06961928740367718,-0.2660791943236447,0.04406042572671076,-0.08602273594262577
1778210888159700836,1778210888162202032,0.09708552681773064,-0.02613107499809253,0.1413366903181501,-0.18406195162889993,0.19359884031433516,-0.011253528648813571,0.1577401388570987,0.20923933775844894,0.16384374761577725,0.22716868848706717,0.06961928740367718,-0.2618829633020532,0.04406042572671076,-0.08602273594262577
1778210888179549573,1778210888182101426,0.10013733119706991,-0.023460746166170665,0.1413366903181501,-0.18368047608148252,0.19359884031433516,-0.011253528648813571,0.1581216144045161,0.2080949111161967,0.16346227206835984,0.22716868848706717,0.070382238498512,-0.2580682078278791,0.04444190127412817,-0.08602273594262577
1778210888200442485,1778210888202113234,0.10166323338673955,-0.019645990691996573,0.1413366903181501,-0.18368047608148252,0.19207293812466553,-0.010872053101396162,0.16002899214160315,0.20656900892652708,0.16346227206835984,0.22716868848706717,0.07114518959334681,-0.2538719768062876,0.04596780346379781,-0.08411535820553873
1778210888220647870,1778210888222104660,0.103952086671244,-0.01697566186007471,0.1413366903181501,-0.18368047608148252,0.1913099870298307,-0.011253528648813571,0.16041046768902056,0.20466163118944003,0.1619363698786902,0.22755016403448458,0.07190814068818163,-0.24891279468986127,0.04825665674830226,-0.08220798046845168
1778210888236139519,1778210888242114028,0.10624093995574846,-0.014686808575570254,0.1413366903181501,-0.18368047608148252,0.1913099870298307,-0.010872053101396162,0.16041046768902056,0.2035172045471878,0.16117341878385538,0.22755016403448458,0.07190814068818163,-0.24509803921568718,0.05092698558022413,-0.08182650492103427
1778210888261571901,1778210888262099008,0.10891126878767032,-0.010490577553978753,0.1413366903181501,-0.18368047608148252,0.1913099870298307,-0.010872053101396162,0.1615548943312728,0.20237277790493557,0.16117341878385538,0.22755016403448458,0.07190814068818163,-0.24090180819409568,0.05321583886472858,-0.08144502937361686
1778210888272465703,1778210888282190243,0.10967421988250514,-0.008583199816891707,0.1413366903181501,-0.18368047608148252,0.1913099870298307,-0.010872053101396162,0.1619363698786902,0.20046540016784853,0.16117341878385538,0.22755016403448458,0.07228961623559904,-0.23556115053025195,0.05321583886472858,-0.08144502937361686
1778210888294856056,1778210888302221441,0.11158159761959219,-0.0040054932478827965,0.1413366903181501,-0.18368047608148252,0.1913099870298307,-0.010872053101396162,0.16422522316319466,0.1951247425040048,0.16117341878385538,0.22755016403448458,0.07305256733043386,-0.23022049286640822,0.05474174105439822,-0.07953765163652982
1778210888314570114,1778210888322193070,0.11387045090409664,-0.0013351644159609322,0.1413366903181501,-0.18368047608148252,0.1913099870298307,-0.010872053101396162,0.16422522316319466,0.18787670710307403,0.16079194323643797,0.22716868848706717,0.07381551842526868,-0.22411688410772967,0.056267643244067855,-0.078774700541695
1778210888332657783,1778210888342179946,0.11387045090409664,0.0024795910582131597,0.1413366903181501,-0.18368047608148252,0.1913099870298307,-0.010872053101396162,0.16460669871061206,0.18139162279697807,0.16079194323643797,0.22678721293964976,0.0745784695201035,-0.21877622644388595,0.056649118791485265,-0.07724879835202536
